user_id,signup_date,country,persona,acquisition_channel
U80788,2024-02-20,UK,team,organic
U80789,2024-02-08,India,professional,referral
U80790,2024-02-19,Germany,student,organic
U80791,2024-01-10,Germany,team,referral
U80792,2024-01-10,USA,professional,paid_ads
U80793,2024-02-18,India,student,organic
U80794,2024-01-24,USA,student,email
U80795,2024-01-07,India,hobbyist,referral
U80796,2024-01-22,USA,team,paid_ads
U80797,2024-02-27,USA,team,organic
U80798,2024-01-21,India,team,organic
U80799,2024-01-22,USA,professional,paid_ads
U80800,2024-02-02,Germany,hobbyist,paid_ads
U80801,2024-02-13,UK,student,organic
U80802,2024-01-25,UK,team,paid_ads
U80803,2024-01-31,India,hobbyist,organic
U80804,2024-02-18,UK,professional,paid_ads
U80805,2024-01-16,UK,student,paid_ads
U80806,2024-02-21,USA,student,paid_ads
U80807,2024-01-15,USA,team,paid_ads
U80808,2024-01-29,USA,professional,email
U80809,2024-01-19,USA,student,paid_ads
U80810,2024-02-21,UK,team,organic
U80811,2024-01-17,USA,professional,referral
U80812,2024-01-26,USA,student,organic
U80813,2024-02-05,UK,professional,email
U80814,2024-02-05,Germany,student,email
U80815,2024-02-04,USA,hobbyist,organic
U80816,2024-02-09,UK,student,organic
U80817,2024-01-23,USA,student,email
U80818,2024-01-09,India,team,email
U80819,2024-02-03,UK,hobbyist,paid_ads
U80820,2024-02-27,USA,professional,organic
U80821,2024-02-20,India,professional,referral
U80822,2024-02-23,UK,student,paid_ads
U80823,2024-01-18,UK,professional,email
U80824,2024-01-16,USA,student,organic
U80825,2024-02-01,UK,student,organic
U80826,2024-01-28,India,professional,referral
U80827,2024-02-29,USA,student,email
U80828,2024-02-01,India,hobbyist,organic
U80829,2024-02-19,USA,hobbyist,organic
U80830,2024-02-27,India,student,paid_ads
U80831,2024-01-18,UK,student,paid_ads
U80832,2024-02-13,USA,student,referral
U80833,2024-02-03,USA,team,organic
U80834,2024-01-29,UK,professional,organic
U80835,2024-01-21,India,professional,paid_ads
U80836,2024-02-29,UK,professional,organic
U80837,2024-01-01,USA,student,email
U80838,2024-02-24,Germany,team,paid_ads
U80839,2024-01-16,USA,student,organic
U80840,2024-02-18,India,student,organic
U80841,2024-02-02,USA,student,paid_ads
U80842,2024-01-21,USA,student,organic
U80843,2024-02-24,UK,team,organic
U80844,2024-02-04,Germany,professional,paid_ads
U80845,2024-02-24,UK,professional,organic
U80846,2024-02-26,India,hobbyist,paid_ads
U80847,2024-01-27,India,student,paid_ads
U80848,2024-01-20,USA,student,paid_ads
U80849,2024-01-31,India,hobbyist,organic
U80850,2024-01-16,UK,student,paid_ads
U80851,2024-02-22,Germany,hobbyist,organic
U80852,2024-01-14,UK,team,paid_ads
U80853,2024-02-17,Germany,professional,organic
U80854,2024-02-01,UK,hobbyist,email
U80855,2024-02-25,USA,student,email
U80856,2024-02-10,India,hobbyist,paid_ads
U80857,2024-02-01,USA,team,organic
U80858,2024-02-22,India,hobbyist,organic
U80859,2024-02-29,USA,student,organic
U80860,2024-02-22,USA,professional,paid_ads
U80861,2024-01-02,India,hobbyist,paid_ads
U80862,2024-02-26,India,student,email
U80863,2024-02-14,India,team,paid_ads
U80864,2024-01-22,India,professional,paid_ads
U80865,2024-02-06,India,professional,paid_ads
U80866,2024-02-22,USA,student,paid_ads
U80867,2024-02-21,Germany,student,paid_ads
U80868,2024-01-17,USA,team,organic
U80869,2024-02-01,Germany,student,organic
U80870,2024-02-07,India,student,paid_ads
U80871,2024-01-17,India,hobbyist,paid_ads
U80872,2024-02-27,Germany,professional,paid_ads
U80873,2024-02-03,India,professional,referral
U80874,2024-01-07,USA,student,organic
U80875,2024-01-29,USA,student,organic
U80876,2024-01-17,India,hobbyist,email
U80877,2024-01-24,USA,hobbyist,paid_ads
U80878,2024-01-08,USA,hobbyist,referral
U80879,2024-01-23,USA,hobbyist,organic
U80880,2024-02-24,UK,professional,referral
U80881,2024-02-02,India,student,paid_ads
U80882,2024-01-29,Germany,hobbyist,organic
U80883,2024-01-19,India,student,paid_ads
U80884,2024-02-26,India,professional,email
U80885,2024-01-05,USA,hobbyist,organic
U80886,2024-02-06,India,student,organic
U80887,2024-01-23,USA,hobbyist,paid_ads
U80888,2024-02-28,USA,student,paid_ads
U80889,2024-01-26,USA,student,organic
U80890,2024-01-24,India,student,paid_ads
U80891,2024-02-23,USA,team,referral
U80892,2024-01-21,UK,team,email
U80893,2024-02-02,USA,hobbyist,organic
U80894,2024-01-26,USA,hobbyist,organic
U80895,2024-01-10,USA,student,organic
U80896,2024-02-11,India,hobbyist,organic
U80897,2024-01-29,UK,student,paid_ads
U80898,2024-02-26,India,team,paid_ads
U80899,2024-02-23,USA,professional,paid_ads
U80900,2024-02-04,USA,student,paid_ads
U80901,2024-01-28,USA,hobbyist,paid_ads
U80902,2024-01-12,USA,student,paid_ads
U80903,2024-02-27,UK,student,paid_ads
U80904,2024-02-13,UK,hobbyist,referral
U80905,2024-01-07,Germany,professional,paid_ads
U80906,2024-01-16,USA,professional,organic
U80907,2024-01-20,India,professional,organic
U80908,2024-01-29,USA,hobbyist,organic
U80909,2024-02-04,India,student,email
U80910,2024-01-28,USA,student,organic
U80911,2024-01-07,UK,student,paid_ads
U80912,2024-01-22,UK,professional,paid_ads
U80913,2024-01-14,Germany,hobbyist,email
U80914,2024-02-28,USA,student,organic
U80915,2024-02-05,USA,team,paid_ads
U80916,2024-01-10,UK,professional,organic
U80917,2024-02-25,India,hobbyist,organic
U80918,2024-01-02,India,student,email
U80919,2024-01-22,India,student,paid_ads
U80920,2024-01-16,USA,student,referral
U80921,2024-02-04,UK,hobbyist,referral
U80922,2024-02-16,India,professional,paid_ads
U80923,2024-02-09,India,hobbyist,organic
U80924,2024-02-17,USA,student,organic
U80925,2024-01-11,India,student,email
U80926,2024-02-25,USA,professional,organic
U80927,2024-02-12,USA,professional,organic
U80928,2024-02-12,USA,student,referral
U80929,2024-02-02,USA,hobbyist,email
U80930,2024-02-03,USA,student,email
U80931,2024-02-21,India,professional,organic
U80932,2024-02-02,USA,professional,referral
U80933,2024-01-19,USA,hobbyist,organic
U80934,2024-01-20,India,student,organic
U80935,2024-01-10,USA,student,organic
U80936,2024-01-19,USA,student,paid_ads
U80937,2024-02-22,USA,student,email
U80938,2024-02-12,USA,hobbyist,email
U80939,2024-01-12,India,student,paid_ads
U80940,2024-01-10,India,hobbyist,organic
U80941,2024-01-07,USA,student,referral
U80942,2024-02-25,UK,hobbyist,organic
U80943,2024-02-09,USA,professional,organic
U80944,2024-01-11,UK,professional,referral
U80945,2024-02-19,USA,hobbyist,organic
U80946,2024-01-16,India,hobbyist,paid_ads
U80947,2024-02-02,India,team,paid_ads
U80948,2024-02-07,USA,student,paid_ads
U80949,2024-01-17,UK,student,paid_ads
U80950,2024-02-23,India,student,paid_ads
U80951,2024-02-14,USA,professional,paid_ads
U80952,2024-02-24,UK,team,email
U80953,2024-01-25,India,professional,organic
U80954,2024-02-11,India,hobbyist,organic
U80955,2024-01-31,USA,team,organic
U80956,2024-02-11,India,professional,email
U80957,2024-01-01,India,professional,organic
U80958,2024-02-08,UK,hobbyist,organic
U80959,2024-01-20,Germany,hobbyist,organic
U80960,2024-01-09,USA,student,paid_ads
U80961,2024-02-12,UK,hobbyist,paid_ads
U80962,2024-02-21,USA,student,paid_ads
U80963,2024-01-02,UK,team,paid_ads
U80964,2024-01-01,India,professional,organic
U80965,2024-02-24,USA,student,organic
U80966,2024-02-13,India,professional,paid_ads
U80967,2024-02-08,India,hobbyist,organic
U80968,2024-02-20,UK,hobbyist,organic
U80969,2024-01-05,UK,professional,email
U80970,2024-02-27,USA,hobbyist,organic
U80971,2024-01-12,India,hobbyist,organic
U80972,2024-01-14,UK,professional,organic
U80973,2024-02-29,UK,student,organic
U80974,2024-02-08,USA,hobbyist,organic
U80975,2024-02-01,India,hobbyist,organic
U80976,2024-02-09,India,hobbyist,organic
U80977,2024-02-15,USA,student,paid_ads
U80978,2024-02-13,India,professional,organic
U80979,2024-01-09,India,student,organic
U80980,2024-02-11,USA,professional,paid_ads
U80981,2024-02-11,India,hobbyist,paid_ads
U80982,2024-02-02,UK,student,organic
U80983,2024-01-25,India,student,paid_ads
U80984,2024-02-23,India,student,paid_ads
U80985,2024-02-07,India,professional,organic
U80986,2024-01-14,UK,hobbyist,organic
U80987,2024-02-24,India,professional,paid_ads
U80988,2024-01-09,India,professional,paid_ads
U80989,2024-02-24,USA,student,email
U80990,2024-02-24,India,professional,paid_ads
U80991,2024-01-27,UK,student,organic
U80992,2024-02-13,UK,team,paid_ads
U80993,2024-01-19,India,hobbyist,organic
U80994,2024-02-27,UK,student,organic
U80995,2024-01-25,USA,student,referral
U80996,2024-02-21,UK,professional,email
U80997,2024-02-01,USA,student,organic
U80998,2024-01-22,USA,student,organic
U80999,2024-01-29,USA,student,organic
U81000,2024-02-24,UK,student,organic
U81001,2024-01-28,UK,team,organic
U81002,2024-02-13,India,hobbyist,referral
U81003,2024-02-26,UK,student,organic
U81004,2024-01-13,UK,hobbyist,paid_ads
U81005,2024-02-27,USA,student,organic
U81006,2024-01-28,USA,professional,organic
U81007,2024-01-03,Germany,professional,email
U81008,2024-01-30,India,hobbyist,paid_ads
U81009,2024-01-11,USA,student,paid_ads
U81010,2024-01-02,Germany,student,paid_ads
U81011,2024-02-19,India,hobbyist,paid_ads
U81012,2024-02-19,USA,student,organic
U81013,2024-02-26,USA,student,organic
U81014,2024-02-25,India,professional,organic
U81015,2024-02-26,India,professional,email
U81016,2024-01-09,USA,hobbyist,organic
U81017,2024-02-02,India,hobbyist,referral
U81018,2024-02-27,India,student,email
U81019,2024-01-26,UK,professional,organic
U81020,2024-01-16,USA,hobbyist,paid_ads
U81021,2024-01-25,Germany,hobbyist,email
U81022,2024-01-01,USA,professional,organic
U81023,2024-01-21,UK,student,organic
U81024,2024-01-20,UK,hobbyist,email
U81025,2024-02-25,UK,professional,referral
U81026,2024-01-05,USA,team,referral
U81027,2024-02-29,UK,team,paid_ads
U81028,2024-02-26,USA,professional,organic
U81029,2024-01-17,India,student,organic
U81030,2024-02-09,UK,student,organic
U81031,2024-02-07,Germany,student,organic
U81032,2024-01-01,India,student,paid_ads
U81033,2024-01-13,India,student,referral
U81034,2024-01-18,USA,student,paid_ads
U81035,2024-01-04,USA,hobbyist,organic
U81036,2024-02-16,India,student,organic
U81037,2024-01-14,USA,student,referral
U81038,2024-02-17,India,hobbyist,paid_ads
U81039,2024-01-05,UK,hobbyist,organic
U81040,2024-02-02,USA,professional,paid_ads
U81041,2024-01-26,USA,hobbyist,paid_ads
U81042,2024-02-24,India,hobbyist,email
U81043,2024-01-04,India,student,referral
U81044,2024-01-30,USA,student,email
U81045,2024-01-17,USA,hobbyist,organic
U81046,2024-01-28,India,hobbyist,paid_ads
U81047,2024-01-06,USA,student,paid_ads
U81048,2024-02-26,UK,professional,organic
U81049,2024-02-26,UK,student,email
U81050,2024-01-27,USA,hobbyist,email
U81051,2024-02-05,UK,hobbyist,paid_ads
U81052,2024-01-07,India,hobbyist,email
U81053,2024-02-27,Germany,team,paid_ads
U81054,2024-01-01,USA,hobbyist,paid_ads
U81055,2024-01-10,UK,team,paid_ads
U81056,2024-01-13,India,hobbyist,referral
U81057,2024-02-10,USA,student,email
U81058,2024-02-01,USA,student,organic
U81059,2024-01-14,USA,professional,organic
U81060,2024-02-02,India,student,organic
U81061,2024-01-30,India,student,referral
U81062,2024-01-09,India,professional,organic
U81063,2024-01-06,India,student,organic
U81064,2024-01-10,Germany,student,organic
U81065,2024-01-11,India,student,organic
U81066,2024-02-08,USA,team,paid_ads
U81067,2024-01-20,UK,student,organic
U81068,2024-01-25,USA,student,paid_ads
U81069,2024-02-29,Germany,hobbyist,organic
U81070,2024-02-23,India,hobbyist,organic
U81071,2024-01-12,USA,hobbyist,email
U81072,2024-01-22,India,student,organic
U81073,2024-01-12,UK,student,email
U81074,2024-01-14,USA,hobbyist,organic
U81075,2024-02-11,Germany,professional,organic
U81076,2024-02-17,USA,professional,referral
U81077,2024-02-23,UK,professional,paid_ads
U81078,2024-02-05,UK,professional,email
U81079,2024-02-24,USA,student,organic
U81080,2024-01-14,UK,hobbyist,referral
U81081,2024-01-02,India,team,paid_ads
U81082,2024-01-02,UK,professional,email
U81083,2024-02-12,India,team,referral
U81084,2024-02-12,India,professional,paid_ads
U81085,2024-01-06,India,professional,email
U81086,2024-01-25,UK,hobbyist,paid_ads
U81087,2024-01-03,India,professional,organic
U81088,2024-01-23,USA,professional,referral
U81089,2024-01-09,Germany,hobbyist,paid_ads
U81090,2024-01-31,UK,professional,email
U81091,2024-01-28,USA,professional,organic
U81092,2024-01-25,Germany,hobbyist,email
U81093,2024-02-04,USA,professional,paid_ads
U81094,2024-01-01,UK,team,organic
U81095,2024-01-02,Germany,student,paid_ads
U81096,2024-01-15,India,hobbyist,email
U81097,2024-02-12,Germany,student,paid_ads
U81098,2024-02-09,India,team,organic
U81099,2024-01-16,UK,team,referral
U81100,2024-01-23,USA,hobbyist,organic
U81101,2024-02-18,UK,hobbyist,organic
U81102,2024-02-04,USA,team,organic
U81103,2024-01-08,USA,student,referral
U81104,2024-01-07,Germany,student,organic
U81105,2024-01-21,Germany,student,email
U81106,2024-02-04,Germany,team,organic
U81107,2024-02-08,India,student,paid_ads
U81108,2024-02-06,USA,hobbyist,email
U81109,2024-02-02,USA,hobbyist,organic
U81110,2024-02-06,India,team,organic
U81111,2024-02-04,USA,professional,organic
U81112,2024-01-18,USA,student,email
U81113,2024-01-19,India,student,paid_ads
U81114,2024-01-10,India,team,email
U81115,2024-01-04,Germany,hobbyist,organic
U81116,2024-01-30,UK,student,paid_ads
U81117,2024-02-14,USA,hobbyist,paid_ads
U81118,2024-02-02,Germany,professional,email
U81119,2024-01-04,UK,student,organic
U81120,2024-01-09,India,team,referral
U81121,2024-01-17,USA,team,paid_ads
U81122,2024-02-12,India,professional,organic
U81123,2024-02-08,USA,student,organic
U81124,2024-01-24,USA,hobbyist,organic
U81125,2024-02-26,UK,hobbyist,organic
U81126,2024-02-08,UK,professional,paid_ads
U81127,2024-01-13,USA,hobbyist,email
U81128,2024-02-26,UK,hobbyist,paid_ads
U81129,2024-01-26,USA,hobbyist,referral
U81130,2024-01-19,India,student,email
U81131,2024-01-17,Germany,professional,email
U81132,2024-02-19,USA,professional,organic
U81133,2024-01-30,USA,hobbyist,paid_ads
U81134,2024-01-26,UK,hobbyist,organic
U81135,2024-01-13,India,hobbyist,paid_ads
U81136,2024-02-18,USA,student,paid_ads
U81137,2024-01-18,USA,team,paid_ads
U81138,2024-02-26,USA,student,email
U81139,2024-01-21,India,professional,email
U81140,2024-02-21,USA,hobbyist,organic
U81141,2024-02-03,Germany,student,paid_ads
U81142,2024-02-20,India,professional,email
U81143,2024-02-16,USA,student,organic
U81144,2024-01-09,USA,student,paid_ads
U81145,2024-01-30,India,hobbyist,organic
U81146,2024-01-29,USA,professional,paid_ads
U81147,2024-01-29,USA,team,organic
U81148,2024-02-15,India,professional,email
U81149,2024-01-19,India,student,email
U81150,2024-01-08,USA,professional,organic
U81151,2024-02-13,India,student,paid_ads
U81152,2024-01-17,USA,hobbyist,paid_ads
U81153,2024-01-12,India,professional,organic
U81154,2024-01-15,USA,professional,paid_ads
U81155,2024-01-05,India,student,organic
U81156,2024-02-03,Germany,student,paid_ads
U81157,2024-02-21,UK,professional,organic
U81158,2024-02-19,UK,team,paid_ads
U81159,2024-01-03,India,student,paid_ads
U81160,2024-01-05,USA,hobbyist,organic
U81161,2024-02-03,India,professional,referral
U81162,2024-01-09,UK,student,paid_ads
U81163,2024-01-24,UK,hobbyist,paid_ads
U81164,2024-01-05,Germany,student,paid_ads
U81165,2024-01-27,UK,student,paid_ads
U81166,2024-02-18,UK,team,paid_ads
U81167,2024-02-22,USA,hobbyist,paid_ads
U81168,2024-01-20,India,student,paid_ads
U81169,2024-02-16,UK,team,paid_ads
U81170,2024-02-14,India,professional,paid_ads
U81171,2024-02-10,USA,hobbyist,email
U81172,2024-01-02,UK,hobbyist,paid_ads
U81173,2024-01-23,USA,team,paid_ads
U81174,2024-02-03,USA,professional,paid_ads
U81175,2024-01-29,India,student,paid_ads
U81176,2024-02-12,USA,student,organic
U81177,2024-02-29,UK,student,paid_ads
U81178,2024-02-04,India,student,paid_ads
U81179,2024-01-30,India,student,organic
U81180,2024-01-03,India,professional,paid_ads
U81181,2024-01-10,USA,team,paid_ads
U81182,2024-02-25,USA,team,referral
U81183,2024-02-03,India,team,paid_ads
U81184,2024-01-01,UK,professional,email
U81185,2024-01-06,USA,student,paid_ads
U81186,2024-01-06,USA,student,referral
U81187,2024-02-12,USA,student,organic
U81188,2024-01-16,Germany,student,organic
U81189,2024-01-01,UK,hobbyist,email
U81190,2024-01-05,UK,team,paid_ads
U81191,2024-01-25,Germany,team,email
U81192,2024-02-27,India,student,organic
U81193,2024-01-27,UK,student,email
U81194,2024-02-11,USA,professional,organic
U81195,2024-02-22,India,team,referral
U81196,2024-02-29,USA,professional,email
U81197,2024-02-24,UK,professional,email
U81198,2024-02-07,UK,hobbyist,referral
U81199,2024-02-12,India,team,organic
U81200,2024-01-26,India,student,referral
U81201,2024-01-16,India,student,organic
U81202,2024-02-21,USA,hobbyist,organic
U81203,2024-02-14,India,professional,referral
U81204,2024-02-13,UK,team,paid_ads
U81205,2024-02-19,USA,hobbyist,paid_ads
U81206,2024-01-26,UK,professional,organic
U81207,2024-02-14,India,professional,paid_ads
U81208,2024-02-06,USA,professional,organic
U81209,2024-01-28,UK,hobbyist,paid_ads
U81210,2024-01-28,USA,student,referral
U81211,2024-01-30,UK,hobbyist,organic
U81212,2024-02-27,USA,hobbyist,referral
U81213,2024-01-13,USA,hobbyist,email
U81214,2024-01-25,Germany,student,paid_ads
U81215,2024-02-14,USA,professional,organic
U81216,2024-02-20,India,hobbyist,paid_ads
U81217,2024-01-19,Germany,student,paid_ads
U81218,2024-01-13,India,professional,paid_ads
U81219,2024-02-29,USA,professional,paid_ads
U81220,2024-01-11,USA,team,email
U81221,2024-02-17,India,hobbyist,email
U81222,2024-01-23,USA,hobbyist,organic
U81223,2024-01-14,India,student,email
U81224,2024-01-10,India,student,organic
U81225,2024-02-03,USA,hobbyist,paid_ads
U81226,2024-02-09,India,team,organic
U81227,2024-01-23,India,student,organic
U81228,2024-02-09,India,hobbyist,organic
U81229,2024-02-27,UK,team,paid_ads
U81230,2024-02-23,India,hobbyist,referral
U81231,2024-01-21,USA,professional,email
U81232,2024-02-28,India,student,organic
U81233,2024-01-20,USA,student,organic
U81234,2024-02-01,India,student,referral
U81235,2024-01-14,USA,professional,email
U81236,2024-01-24,UK,professional,organic
U81237,2024-02-15,USA,team,paid_ads
U81238,2024-01-18,Germany,hobbyist,paid_ads
U81239,2024-02-16,India,professional,paid_ads
U81240,2024-02-23,USA,professional,paid_ads
U81241,2024-01-30,India,team,organic
U81242,2024-01-28,India,hobbyist,email
U81243,2024-02-17,India,hobbyist,paid_ads
U81244,2024-01-14,UK,hobbyist,paid_ads
U81245,2024-02-11,India,student,organic
U81246,2024-02-23,USA,team,paid_ads
U81247,2024-01-21,India,team,email
U81248,2024-02-03,UK,student,organic
U81249,2024-01-05,India,hobbyist,paid_ads
U81250,2024-01-31,USA,professional,paid_ads
U81251,2024-01-03,UK,student,organic
U81252,2024-01-23,Germany,student,organic
U81253,2024-02-08,UK,team,referral
U81254,2024-02-25,USA,hobbyist,paid_ads
U81255,2024-02-28,Germany,team,organic
U81256,2024-02-13,India,hobbyist,organic
U81257,2024-01-30,USA,hobbyist,referral
U81258,2024-02-11,USA,hobbyist,email
U81259,2024-02-12,India,professional,paid_ads
U81260,2024-01-30,USA,professional,paid_ads
U81261,2024-02-26,UK,student,organic
U81262,2024-02-18,India,hobbyist,email
U81263,2024-02-05,USA,team,organic
U81264,2024-02-07,USA,team,referral
U81265,2024-01-07,India,professional,email
U81266,2024-02-28,India,student,organic
U81267,2024-01-05,USA,team,paid_ads
U81268,2024-01-06,UK,student,organic
U81269,2024-02-18,USA,team,organic
U81270,2024-01-14,India,hobbyist,paid_ads
U81271,2024-01-11,USA,team,email
U81272,2024-02-06,Germany,professional,referral
U81273,2024-01-02,India,hobbyist,paid_ads
U81274,2024-01-31,Germany,professional,organic
U81275,2024-02-15,Germany,professional,paid_ads
U81276,2024-01-27,USA,team,paid_ads
U81277,2024-01-16,India,team,organic
U81278,2024-01-02,India,student,paid_ads
U81279,2024-02-18,USA,hobbyist,organic
U81280,2024-01-26,India,hobbyist,paid_ads
U81281,2024-01-16,India,professional,paid_ads
U81282,2024-01-09,India,student,email
U81283,2024-02-21,USA,hobbyist,paid_ads
U81284,2024-02-21,USA,student,paid_ads
U81285,2024-01-09,Germany,student,referral
U81286,2024-01-05,USA,hobbyist,paid_ads
U81287,2024-02-05,USA,student,email
U81288,2024-01-07,USA,student,organic
U81289,2024-02-01,India,student,referral
U81290,2024-01-29,India,hobbyist,paid_ads
U81291,2024-02-06,USA,team,organic
U81292,2024-02-25,USA,professional,paid_ads
U81293,2024-01-03,India,hobbyist,organic
U81294,2024-01-30,Germany,student,email
U81295,2024-02-09,UK,hobbyist,organic
U81296,2024-01-31,India,team,email
U81297,2024-02-17,USA,hobbyist,email
U81298,2024-01-27,USA,student,organic
U81299,2024-01-06,India,student,organic
U81300,2024-01-29,India,team,referral
U81301,2024-01-09,USA,professional,email
U81302,2024-02-23,Germany,hobbyist,paid_ads
U81303,2024-01-20,USA,professional,email
U81304,2024-02-19,India,professional,referral
U81305,2024-01-11,USA,team,email
U81306,2024-01-19,USA,team,organic
U81307,2024-02-08,USA,student,email
U81308,2024-01-10,UK,hobbyist,email
U81309,2024-01-05,USA,team,organic
U81310,2024-02-08,USA,team,paid_ads
U81311,2024-01-23,India,student,email
U81312,2024-01-06,USA,student,email
U81313,2024-01-31,USA,student,email
U81314,2024-01-18,USA,professional,organic
U81315,2024-01-21,USA,team,organic
U81316,2024-01-15,USA,hobbyist,email
U81317,2024-02-28,UK,professional,organic
U81318,2024-01-31,India,student,organic
U81319,2024-01-10,USA,team,paid_ads
U81320,2024-01-06,UK,student,email
U81321,2024-01-24,USA,hobbyist,paid_ads
U81322,2024-02-02,USA,student,email
U81323,2024-02-29,India,student,organic
U81324,2024-01-28,UK,team,paid_ads
U81325,2024-01-28,India,hobbyist,paid_ads
U81326,2024-01-10,India,student,organic
U81327,2024-01-23,India,professional,organic
U81328,2024-01-15,Germany,student,organic
U81329,2024-02-15,UK,team,paid_ads
U81330,2024-02-17,India,team,organic
U81331,2024-02-06,India,student,referral
U81332,2024-01-14,USA,team,paid_ads
U81333,2024-02-17,USA,hobbyist,organic
U81334,2024-01-14,UK,hobbyist,referral
U81335,2024-01-07,Germany,student,email
U81336,2024-02-20,India,student,organic
U81337,2024-02-05,Germany,professional,paid_ads
U81338,2024-01-18,India,student,email
U81339,2024-02-29,UK,student,email
U81340,2024-02-23,USA,student,organic
U81341,2024-02-22,Germany,team,organic
U81342,2024-01-15,India,student,organic
U81343,2024-02-18,Germany,professional,email
U81344,2024-02-02,India,professional,email
U81345,2024-02-25,India,hobbyist,organic
U81346,2024-02-16,USA,team,email
U81347,2024-02-17,India,student,organic
U81348,2024-02-25,USA,professional,organic
U81349,2024-01-22,UK,professional,referral
U81350,2024-02-12,USA,hobbyist,organic
U81351,2024-02-10,USA,team,paid_ads
U81352,2024-01-17,India,professional,organic
U81353,2024-01-26,India,student,organic
U81354,2024-01-15,India,student,email
U81355,2024-02-09,USA,student,paid_ads
U81356,2024-01-18,USA,professional,organic
U81357,2024-01-08,Germany,student,organic
U81358,2024-01-03,UK,team,paid_ads
U81359,2024-02-23,USA,student,email
U81360,2024-02-24,India,team,email
U81361,2024-02-20,India,student,paid_ads
U81362,2024-01-14,USA,professional,paid_ads
U81363,2024-02-03,USA,hobbyist,organic
U81364,2024-02-02,India,hobbyist,organic
U81365,2024-02-06,USA,professional,email
U81366,2024-02-18,India,student,organic
U81367,2024-01-01,USA,student,paid_ads
U81368,2024-02-22,USA,hobbyist,organic
U81369,2024-02-17,Germany,student,email
U81370,2024-02-04,USA,team,paid_ads
U81371,2024-01-10,UK,student,email
U81372,2024-01-19,India,student,organic
U81373,2024-01-11,India,professional,paid_ads
U81374,2024-02-24,India,team,email
U81375,2024-02-04,USA,team,paid_ads
U81376,2024-01-02,USA,student,email
U81377,2024-01-03,USA,student,referral
U81378,2024-01-15,UK,professional,email
U81379,2024-02-28,USA,hobbyist,organic
U81380,2024-02-21,India,hobbyist,email
U81381,2024-02-10,USA,professional,email
U81382,2024-02-16,UK,hobbyist,email
U81383,2024-01-28,UK,professional,paid_ads
U81384,2024-01-02,India,team,organic
U81385,2024-01-30,USA,hobbyist,paid_ads
U81386,2024-02-07,India,student,organic
U81387,2024-01-05,India,team,paid_ads
U81388,2024-01-06,UK,hobbyist,referral
U81389,2024-01-05,Germany,hobbyist,referral
U81390,2024-02-23,Germany,student,paid_ads
U81391,2024-01-12,UK,professional,email
U81392,2024-01-04,USA,professional,organic
U81393,2024-01-24,UK,hobbyist,organic
U81394,2024-02-29,India,team,organic
U81395,2024-01-25,USA,hobbyist,referral
U81396,2024-01-26,USA,hobbyist,paid_ads
U81397,2024-02-24,Germany,team,email
U81398,2024-02-15,Germany,student,paid_ads
U81399,2024-02-15,UK,professional,email
U81400,2024-02-12,USA,student,organic
U81401,2024-02-29,India,professional,organic
U81402,2024-02-02,USA,professional,organic
U81403,2024-01-21,USA,student,paid_ads
U81404,2024-01-23,USA,student,referral
U81405,2024-02-06,USA,hobbyist,organic
U81406,2024-02-06,India,professional,organic
U81407,2024-01-12,USA,student,organic
U81408,2024-02-06,USA,professional,email
U81409,2024-01-21,USA,student,paid_ads
U81410,2024-01-13,USA,student,email
U81411,2024-02-12,Germany,team,paid_ads
U81412,2024-02-22,USA,student,organic
U81413,2024-02-02,USA,professional,organic
U81414,2024-02-13,UK,hobbyist,organic
U81415,2024-01-06,USA,team,organic
U81416,2024-02-28,UK,hobbyist,organic
U81417,2024-02-12,USA,hobbyist,organic
U81418,2024-01-12,USA,student,referral
U81419,2024-02-07,UK,professional,organic
U81420,2024-02-25,USA,hobbyist,email
U81421,2024-01-30,India,student,referral
U81422,2024-02-06,UK,student,organic
U81423,2024-01-18,USA,team,referral
U81424,2024-01-16,USA,professional,email
U81425,2024-02-14,USA,team,email
U81426,2024-01-07,UK,student,organic
U81427,2024-02-15,UK,student,organic
U81428,2024-01-01,India,professional,paid_ads
U81429,2024-02-22,UK,hobbyist,organic
U81430,2024-01-28,India,student,paid_ads
U81431,2024-02-22,UK,student,organic
U81432,2024-02-13,India,hobbyist,email
U81433,2024-01-03,USA,professional,organic
U81434,2024-02-19,India,team,organic
U81435,2024-02-12,Germany,hobbyist,paid_ads
U81436,2024-02-21,India,student,email
U81437,2024-02-08,USA,hobbyist,email
U81438,2024-01-10,India,team,paid_ads
U81439,2024-02-20,UK,professional,paid_ads
U81440,2024-02-14,India,hobbyist,paid_ads
U81441,2024-01-14,India,hobbyist,organic
U81442,2024-01-15,USA,student,email
U81443,2024-01-06,India,professional,organic
U81444,2024-02-08,USA,student,organic
U81445,2024-02-14,India,professional,organic
U81446,2024-01-16,USA,hobbyist,organic
U81447,2024-02-16,India,professional,paid_ads
U81448,2024-01-18,India,student,email
U81449,2024-02-04,USA,professional,paid_ads
U81450,2024-02-17,India,professional,paid_ads
U81451,2024-01-25,UK,team,email
U81452,2024-02-02,India,team,organic
U81453,2024-02-25,USA,team,paid_ads
U81454,2024-02-02,India,student,paid_ads
U81455,2024-01-19,USA,hobbyist,paid_ads
U81456,2024-02-07,UK,professional,organic
U81457,2024-01-11,India,professional,referral
U81458,2024-02-25,USA,team,organic
